report_date,year,month_number,year_month,month_start,day_of_month,weekday_name,is_weekend,store_id,store_name,city,product_id,product_name,category,qty_sold,revenue,cogs,gross_profit,unconstrained_demand,lost_sales_qty,lost_revenue,potential_revenue,service_level,stock_qty,incoming_qty,is_stockout,in_stock_flag
2026-06-28,2026,6,2026-06,2026-06-01,28,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,19,1159.19,829.16,330.0300000000001,19,0,0.0,1159.19,1.0,64,0,0,1
2026-06-29,2026,6,2026-06,2026-06-01,29,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,55,0,0,1
2026-06-30,2026,6,2026-06,2026-06-01,30,Tuesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,8,488.08,349.12,138.95999999999998,8,0,0.0,488.08,1.0,47,0,0,1
2026-07-01,2026,7,2026-07,2026-07-01,1,Wednesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,38,0,0,1
2026-07-02,2026,7,2026-07,2026-07-01,2,Thursday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,29,0,0,1
2026-07-03,2026,7,2026-07,2026-07-01,3,Friday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,6,366.06,261.84000000000003,104.21999999999997,6,0,0.0,366.06,1.0,23,0,0,1
2026-07-04,2026,7,2026-07,2026-07-01,4,Saturday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,8,488.08,349.12,138.95999999999998,8,0,0.0,488.08,1.0,15,112,0,1
2026-07-05,2026,7,2026-07,2026-07-01,5,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,15,915.15,654.6,260.54999999999995,15,0,0.0,915.15,1.0,0,0,1,0
2026-07-06,2026,7,2026-07,2026-07-01,6,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,7,427.07,305.48,121.58999999999997,7,0,0.0,427.07,1.0,105,0,0,1
2026-07-07,2026,7,2026-07,2026-07-01,7,Tuesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,96,0,0,1
2026-07-08,2026,7,2026-07,2026-07-01,8,Wednesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,11,671.11,480.04,191.07,11,0,0.0,671.11,1.0,85,0,0,1
2026-07-09,2026,7,2026-07,2026-07-01,9,Thursday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,5,305.05,218.2,86.85000000000002,5,0,0.0,305.05,1.0,80,0,0,1
2026-07-10,2026,7,2026-07,2026-07-01,10,Friday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,13,793.13,567.32,225.80999999999995,13,0,0.0,793.13,1.0,67,0,0,1
2026-07-11,2026,7,2026-07,2026-07-01,11,Saturday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,14,854.14,610.96,243.17999999999995,14,0,0.0,854.14,1.0,53,0,0,1
2026-07-12,2026,7,2026-07,2026-07-01,12,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,12,732.12,523.6800000000001,208.43999999999994,12,0,0.0,732.12,1.0,41,0,0,1
2026-07-13,2026,7,2026-07,2026-07-01,13,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,6,366.06,261.84000000000003,104.21999999999997,6,0,0.0,366.06,1.0,35,0,0,1
2026-07-14,2026,7,2026-07,2026-07-01,14,Tuesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,11,671.11,480.04,191.07,11,0,0.0,671.11,1.0,24,0,0,1
2026-07-15,2026,7,2026-07,2026-07-01,15,Wednesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,7,427.07,305.48,121.58999999999997,7,0,0.0,427.07,1.0,17,0,0,1
2026-07-16,2026,7,2026-07,2026-07-01,16,Thursday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,6,366.06,261.84000000000003,104.21999999999997,6,0,0.0,366.06,1.0,11,112,0,1
2026-07-17,2026,7,2026-07,2026-07-01,17,Friday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,5,305.05,218.2,86.85000000000002,5,0,0.0,305.05,1.0,6,0,0,1
2026-07-18,2026,7,2026-07,2026-07-01,18,Saturday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,10,610.1,436.4,173.70000000000005,10,0,0.0,610.1,1.0,108,0,0,1
2026-07-19,2026,7,2026-07,2026-07-01,19,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,17,1037.17,741.88,295.2900000000001,17,0,0.0,1037.17,1.0,91,0,0,1
2026-07-20,2026,7,2026-07,2026-07-01,20,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,8,488.08,349.12,138.95999999999998,8,0,0.0,488.08,1.0,83,0,0,1
2026-07-21,2026,7,2026-07,2026-07-01,21,Tuesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,8,488.08,349.12,138.95999999999998,8,0,0.0,488.08,1.0,75,0,0,1
2026-07-22,2026,7,2026-07,2026-07-01,22,Wednesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,10,610.1,436.4,173.70000000000005,10,0,0.0,610.1,1.0,65,0,0,1
2026-07-23,2026,7,2026-07,2026-07-01,23,Thursday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,12,732.12,523.6800000000001,208.43999999999994,12,0,0.0,732.12,1.0,53,0,0,1
2026-07-24,2026,7,2026-07,2026-07-01,24,Friday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,10,610.1,436.4,173.70000000000005,10,0,0.0,610.1,1.0,43,0,0,1
2026-07-25,2026,7,2026-07,2026-07-01,25,Saturday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,15,915.15,654.6,260.54999999999995,15,0,0.0,915.15,1.0,28,0,0,1
2026-07-26,2026,7,2026-07,2026-07-01,26,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,19,0,0,1
2026-07-27,2026,7,2026-07,2026-07-01,27,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,10,610.1,436.4,173.70000000000005,10,0,0.0,610.1,1.0,9,0,0,1
2026-07-28,2026,7,2026-07,2026-07-01,28,Tuesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,12,3,183.03,732.12,0.75,0,112,1,0
2026-07-29,2026,7,2026-07,2026-07-01,29,Wednesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,0,0.0,0.0,0.0,9,9,549.09,549.09,0.0,0,0,1,0
2026-07-30,2026,7,2026-07,2026-07-01,30,Thursday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,8,488.08,349.12,138.95999999999998,8,0,0.0,488.08,1.0,104,0,0,1
2026-07-31,2026,7,2026-07,2026-07-01,31,Friday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,10,610.1,436.4,173.70000000000005,10,0,0.0,610.1,1.0,94,0,0,1
2026-08-01,2026,8,2026-08,2026-08-01,1,Saturday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,15,915.15,654.6,260.54999999999995,15,0,0.0,915.15,1.0,79,0,0,1
2026-08-02,2026,8,2026-08,2026-08-01,2,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,18,1098.18,785.52,312.6600000000001,18,0,0.0,1098.18,1.0,61,0,0,1
2026-08-03,2026,8,2026-08,2026-08-01,3,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,2,122.02,87.28,34.739999999999995,2,0,0.0,122.02,1.0,59,0,0,1
2026-08-04,2026,8,2026-08,2026-08-01,4,Tuesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,11,671.11,480.04,191.07,11,0,0.0,671.11,1.0,48,0,0,1
2026-08-05,2026,8,2026-08,2026-08-01,5,Wednesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,39,0,0,1
2026-08-06,2026,8,2026-08,2026-08-01,6,Thursday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,5,305.05,218.2,86.85000000000002,5,0,0.0,305.05,1.0,34,0,0,1
2026-08-07,2026,8,2026-08,2026-08-01,7,Friday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,2,122.02,87.28,34.739999999999995,2,0,0.0,122.02,1.0,32,0,0,1
2026-08-08,2026,8,2026-08,2026-08-01,8,Saturday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,15,915.15,654.6,260.54999999999995,15,0,0.0,915.15,1.0,17,112,0,1
2026-08-09,2026,8,2026-08,2026-08-01,9,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,8,488.08,349.12,138.95999999999998,8,0,0.0,488.08,1.0,9,0,0,1
2026-08-10,2026,8,2026-08,2026-08-01,10,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,7,427.07,305.48,121.58999999999997,7,0,0.0,427.07,1.0,114,0,0,1
2026-08-11,2026,8,2026-08,2026-08-01,11,Tuesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,6,366.06,261.84000000000003,104.21999999999997,6,0,0.0,366.06,1.0,108,0,0,1
2026-08-12,2026,8,2026-08,2026-08-01,12,Wednesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,99,0,0,1
2026-08-13,2026,8,2026-08,2026-08-01,13,Thursday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,7,427.07,305.48,121.58999999999997,7,0,0.0,427.07,1.0,92,0,0,1
2026-08-14,2026,8,2026-08,2026-08-01,14,Friday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,8,488.08,349.12,138.95999999999998,8,0,0.0,488.08,1.0,84,0,0,1
2026-08-15,2026,8,2026-08,2026-08-01,15,Saturday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,20,1220.2,872.8,347.4000000000001,20,0,0.0,1220.2,1.0,64,0,0,1
2026-08-16,2026,8,2026-08,2026-08-01,16,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,55,0,0,1
2026-08-17,2026,8,2026-08,2026-08-01,17,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,6,366.06,261.84000000000003,104.21999999999997,6,0,0.0,366.06,1.0,49,0,0,1
2026-08-18,2026,8,2026-08,2026-08-01,18,Tuesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,7,427.07,305.48,121.58999999999997,7,0,0.0,427.07,1.0,42,0,0,1
2026-08-19,2026,8,2026-08,2026-08-01,19,Wednesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,7,427.07,305.48,121.58999999999997,7,0,0.0,427.07,1.0,35,0,0,1
2026-08-20,2026,8,2026-08,2026-08-01,20,Thursday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,11,671.11,480.04,191.07,11,0,0.0,671.11,1.0,24,0,0,1
2026-08-21,2026,8,2026-08,2026-08-01,21,Friday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,15,0,0,1
2026-08-22,2026,8,2026-08,2026-08-01,22,Saturday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,11,671.11,480.04,191.07,11,0,0.0,671.11,1.0,4,112,0,1
2026-08-23,2026,8,2026-08,2026-08-01,23,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,4,244.04,174.56,69.47999999999999,15,11,671.11,915.15,0.26666666666666666,0,0,1,0
2026-08-24,2026,8,2026-08,2026-08-01,24,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,103,0,0,1
2026-08-25,2026,8,2026-08,2026-08-01,25,Tuesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,6,366.06,261.84000000000003,104.21999999999997,6,0,0.0,366.06,1.0,97,0,0,1
2026-08-26,2026,8,2026-08,2026-08-01,26,Wednesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,88,0,0,1
2026-08-27,2026,8,2026-08,2026-08-01,27,Thursday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,7,427.07,305.48,121.58999999999997,7,0,0.0,427.07,1.0,81,0,0,1
2026-08-28,2026,8,2026-08,2026-08-01,28,Friday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,8,488.08,349.12,138.95999999999998,8,0,0.0,488.08,1.0,73,0,0,1
2026-08-29,2026,8,2026-08,2026-08-01,29,Saturday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,12,732.12,523.6800000000001,208.43999999999994,12,0,0.0,732.12,1.0,61,0,0,1
2026-08-30,2026,8,2026-08,2026-08-01,30,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,11,671.11,480.04,191.07,11,0,0.0,671.11,1.0,50,0,0,1
2026-08-31,2026,8,2026-08,2026-08-01,31,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,7,427.07,305.48,121.58999999999997,7,0,0.0,427.07,1.0,43,0,0,1
2026-09-01,2026,9,2026-09,2026-09-01,1,Tuesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,8,488.08,349.12,138.95999999999998,8,0,0.0,488.08,1.0,35,0,0,1
2026-09-02,2026,9,2026-09,2026-09-01,2,Wednesday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,4,244.04,174.56,69.47999999999999,4,0,0.0,244.04,1.0,31,0,0,1
2026-09-03,2026,9,2026-09,2026-09-01,3,Thursday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,6,366.06,261.84000000000003,104.21999999999997,6,0,0.0,366.06,1.0,25,0,0,1
2026-09-04,2026,9,2026-09,2026-09-01,4,Friday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,7,427.07,305.48,121.58999999999997,7,0,0.0,427.07,1.0,18,112,0,1
2026-09-05,2026,9,2026-09,2026-09-01,5,Saturday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,11,671.11,480.04,191.07,11,0,0.0,671.11,1.0,7,0,0,1
2026-09-06,2026,9,2026-09,2026-09-01,6,Sunday,1,ST002,Market_2,Moscow,PR003,Product_3,Beverages,9,549.09,392.76,156.33000000000004,9,0,0.0,549.09,1.0,110,0,0,1
2026-09-07,2026,9,2026-09,2026-09-01,7,Monday,0,ST002,Market_2,Moscow,PR003,Product_3,Beverages,10,610.1,436.4,173.70000000000005,10,0,0.0,610.1,1.0,100,0,0,1
2026-06-10,2026,6,2026-06,2026-06-01,10,Wednesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,27,1565.46,1183.68,381.78,27,0,0.0,1565.4599999999998,1.0,379,0,0,1
2026-06-11,2026,6,2026-06,2026-06-01,11,Thursday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,31,1797.38,1359.0400000000002,438.3399999999999,31,0,0.0,1797.3799999999999,1.0,348,0,0,1
2026-06-12,2026,6,2026-06,2026-06-01,12,Friday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,26,1507.48,1139.8400000000001,367.6399999999999,26,0,0.0,1507.48,1.0,322,0,0,1
2026-06-13,2026,6,2026-06,2026-06-01,13,Saturday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,41,2377.18,1797.44,579.7399999999998,41,0,0.0,2377.18,1.0,281,0,0,1
2026-06-14,2026,6,2026-06,2026-06-01,14,Sunday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,40,2319.2,1753.6000000000001,565.5999999999997,40,0,0.0,2319.2,1.0,241,0,0,1
2026-06-15,2026,6,2026-06,2026-06-01,15,Monday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,28,1623.44,1227.52,395.9200000000001,28,0,0.0,1623.4399999999998,1.0,213,0,0,1
2026-06-16,2026,6,2026-06,2026-06-01,16,Tuesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,22,1275.56,964.48,311.0799999999999,22,0,0.0,1275.56,1.0,191,0,0,1
2026-06-17,2026,6,2026-06,2026-06-01,17,Wednesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,29,1681.42,1271.3600000000001,410.05999999999995,29,0,0.0,1681.4199999999998,1.0,162,0,0,1
2026-06-18,2026,6,2026-06,2026-06-01,18,Thursday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,32,1855.36,1402.88,452.4799999999998,32,0,0.0,1855.36,1.0,130,0,0,1
2026-06-19,2026,6,2026-06,2026-06-01,19,Friday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,34,1971.32,1490.5600000000002,480.75999999999976,34,0,0.0,1971.32,1.0,96,0,0,1
2026-06-20,2026,6,2026-06,2026-06-01,20,Saturday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,39,2261.22,1709.7600000000002,551.4599999999996,39,0,0.0,2261.22,1.0,57,0,0,1
2026-06-21,2026,6,2026-06,2026-06-01,21,Sunday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,42,2435.16,1841.2800000000002,593.8799999999997,42,0,0.0,2435.16,1.0,15,406,0,1
2026-06-22,2026,6,2026-06,2026-06-01,22,Monday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,15,869.7,657.6,212.10000000000002,20,5,289.9,1159.6,0.75,0,0,1,0
2026-06-23,2026,6,2026-06,2026-06-01,23,Tuesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,35,2029.3,1534.4,494.89999999999986,35,0,0.0,2029.3,1.0,371,0,0,1
2026-06-24,2026,6,2026-06,2026-06-01,24,Wednesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,32,1855.36,1402.88,452.4799999999998,32,0,0.0,1855.36,1.0,339,0,0,1
2026-06-25,2026,6,2026-06,2026-06-01,25,Thursday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,35,2029.3,1534.4,494.89999999999986,35,0,0.0,2029.3,1.0,304,0,0,1
2026-06-26,2026,6,2026-06,2026-06-01,26,Friday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,22,1275.56,964.48,311.0799999999999,22,0,0.0,1275.56,1.0,282,0,0,1
2026-06-27,2026,6,2026-06,2026-06-01,27,Saturday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,54,3130.92,2367.36,763.56,54,0,0.0,3130.9199999999996,1.0,228,0,0,1
2026-06-28,2026,6,2026-06,2026-06-01,28,Sunday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,37,2145.26,1622.0800000000002,523.1800000000001,37,0,0.0,2145.2599999999998,1.0,191,0,0,1
2026-06-29,2026,6,2026-06,2026-06-01,29,Monday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,39,2261.22,1709.7600000000002,551.4599999999996,39,0,0.0,2261.22,1.0,152,0,0,1
2026-06-30,2026,6,2026-06,2026-06-01,30,Tuesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,21,1217.58,920.6400000000001,296.9399999999998,21,0,0.0,1217.58,1.0,131,0,0,1
2026-07-01,2026,7,2026-07,2026-07-01,1,Wednesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,35,2029.3,1534.4,494.89999999999986,35,0,0.0,2029.3,1.0,96,0,0,1
2026-07-02,2026,7,2026-07,2026-07-01,2,Thursday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,24,1391.52,1052.16,339.3599999999999,24,0,0.0,1391.52,1.0,72,0,0,1
2026-07-03,2026,7,2026-07,2026-07-01,3,Friday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,18,1043.64,789.1200000000001,254.51999999999998,18,0,0.0,1043.6399999999999,1.0,54,406,0,1
2026-07-04,2026,7,2026-07,2026-07-01,4,Saturday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,41,2377.18,1797.44,579.7399999999998,41,0,0.0,2377.18,1.0,13,0,0,1
2026-07-05,2026,7,2026-07,2026-07-01,5,Sunday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,45,2609.1,1972.8000000000002,636.2999999999997,45,0,0.0,2609.1,1.0,374,0,0,1
2026-07-06,2026,7,2026-07,2026-07-01,6,Monday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,31,1797.38,1359.0400000000002,438.3399999999999,31,0,0.0,1797.3799999999999,1.0,343,0,0,1
2026-07-07,2026,7,2026-07,2026-07-01,7,Tuesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,30,1739.4,1315.2,424.20000000000005,30,0,0.0,1739.3999999999999,1.0,313,0,0,1
2026-07-08,2026,7,2026-07,2026-07-01,8,Wednesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,25,1449.5,1096.0,353.5,25,0,0.0,1449.5,1.0,288,0,0,1
2026-07-09,2026,7,2026-07,2026-07-01,9,Thursday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,21,1217.58,920.6400000000001,296.9399999999998,21,0,0.0,1217.58,1.0,267,0,0,1
2026-07-10,2026,7,2026-07,2026-07-01,10,Friday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,29,1681.42,1271.3600000000001,410.05999999999995,29,0,0.0,1681.4199999999998,1.0,238,0,0,1
2026-07-11,2026,7,2026-07,2026-07-01,11,Saturday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,44,2551.12,1928.96,622.1599999999999,44,0,0.0,2551.12,1.0,194,0,0,1
2026-07-12,2026,7,2026-07,2026-07-01,12,Sunday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,38,2203.24,1665.92,537.3199999999997,38,0,0.0,2203.24,1.0,156,0,0,1
2026-07-13,2026,7,2026-07,2026-07-01,13,Monday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,27,1565.46,1183.68,381.78,27,0,0.0,1565.4599999999998,1.0,129,0,0,1
2026-07-14,2026,7,2026-07,2026-07-01,14,Tuesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,18,1043.64,789.1200000000001,254.51999999999998,18,0,0.0,1043.6399999999999,1.0,111,0,0,1
2026-07-15,2026,7,2026-07,2026-07-01,15,Wednesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,25,1449.5,1096.0,353.5,25,0,0.0,1449.5,1.0,86,0,0,1
2026-07-16,2026,7,2026-07,2026-07-01,16,Thursday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,27,1565.46,1183.68,381.78,27,0,0.0,1565.4599999999998,1.0,59,406,0,1
2026-07-17,2026,7,2026-07,2026-07-01,17,Friday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,28,1623.44,1227.52,395.9200000000001,28,0,0.0,1623.4399999999998,1.0,31,0,0,1
2026-07-18,2026,7,2026-07,2026-07-01,18,Saturday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,40,2319.2,1753.6000000000001,565.5999999999997,40,0,0.0,2319.2,1.0,397,0,0,1
2026-07-19,2026,7,2026-07,2026-07-01,19,Sunday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,41,2377.18,1797.44,579.7399999999998,41,0,0.0,2377.18,1.0,356,0,0,1
2026-07-20,2026,7,2026-07,2026-07-01,20,Monday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,34,1971.32,1490.5600000000002,480.75999999999976,34,0,0.0,1971.32,1.0,322,0,0,1
2026-07-21,2026,7,2026-07,2026-07-01,21,Tuesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,32,1855.36,1402.88,452.4799999999998,32,0,0.0,1855.36,1.0,290,0,0,1
2026-07-22,2026,7,2026-07,2026-07-01,22,Wednesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,33,1913.34,1446.72,466.6199999999999,33,0,0.0,1913.34,1.0,257,0,0,1
2026-07-23,2026,7,2026-07,2026-07-01,23,Thursday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,30,1739.4,1315.2,424.20000000000005,30,0,0.0,1739.3999999999999,1.0,227,0,0,1
2026-07-24,2026,7,2026-07,2026-07-01,24,Friday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,33,1913.34,1446.72,466.6199999999999,33,0,0.0,1913.34,1.0,194,0,0,1
2026-07-25,2026,7,2026-07,2026-07-01,25,Saturday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,33,1913.34,1446.72,466.6199999999999,33,0,0.0,1913.34,1.0,161,0,0,1
2026-07-26,2026,7,2026-07,2026-07-01,26,Sunday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,45,2609.1,1972.8000000000002,636.2999999999997,45,0,0.0,2609.1,1.0,116,0,0,1
2026-07-27,2026,7,2026-07,2026-07-01,27,Monday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,27,1565.46,1183.68,381.78,27,0,0.0,1565.4599999999998,1.0,89,0,0,1
2026-07-28,2026,7,2026-07,2026-07-01,28,Tuesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,21,1217.58,920.6400000000001,296.9399999999998,21,0,0.0,1217.58,1.0,68,0,0,1
2026-07-29,2026,7,2026-07,2026-07-01,29,Wednesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,32,1855.36,1402.88,452.4799999999998,32,0,0.0,1855.36,1.0,36,406,0,1
2026-07-30,2026,7,2026-07,2026-07-01,30,Thursday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,33,1913.34,1446.72,466.6199999999999,33,0,0.0,1913.34,1.0,3,0,0,1
2026-07-31,2026,7,2026-07,2026-07-01,31,Friday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,19,1101.62,832.96,268.65999999999985,19,0,0.0,1101.62,1.0,390,0,0,1
2026-08-01,2026,8,2026-08,2026-08-01,1,Saturday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,48,2783.04,2104.32,678.7199999999998,48,0,0.0,2783.04,1.0,342,0,0,1
2026-08-02,2026,8,2026-08,2026-08-01,2,Sunday,1,ST002,Market_2,Moscow,PR004,Product_4,Beverages,50,2899.0,2192.0,707.0,50,0,0.0,2899.0,1.0,292,0,0,1
2026-08-03,2026,8,2026-08,2026-08-01,3,Monday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,25,1449.5,1096.0,353.5,25,0,0.0,1449.5,1.0,267,0,0,1
2026-08-04,2026,8,2026-08,2026-08-01,4,Tuesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,23,1333.54,1008.32,325.2199999999999,23,0,0.0,1333.54,1.0,244,0,0,1
2026-08-05,2026,8,2026-08,2026-08-01,5,Wednesday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,37,2145.26,1622.0800000000002,523.1800000000001,37,0,0.0,2145.2599999999998,1.0,207,0,0,1
2026-08-06,2026,8,2026-08,2026-08-01,6,Thursday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,32,1855.36,1402.88,452.4799999999998,32,0,0.0,1855.36,1.0,175,0,0,1
2026-08-07,2026,8,2026-08,2026-08-01,7,Friday,0,ST002,Market_2,Moscow,PR004,Product_4,Beverages,31,1797.38,1359.0400000000002,438.3399999999999,31,0,0.0,1797.3799999999999,1.0,144,0,0,1
